text,label
অবশ্যই তাকে ফাঁসি দিতে হবে কুরানের অবমাননা করার জন্য,2
এই সব নিউজ দেওয়ার জন্য যমুনা টিভির সাংবাদিক ভাই বোনদেরকে ধন্যবাদ,0
"মেগমল্লার বসু কত বড় নাটির পোলা হইলো পাগাডি দের এবাবে উসকে দিতে পারে, আমি নিঃসন্দেহে মনে করি এই খানকির পোলা ইন্ডিয়ান দালাল এই খানকির পোলা রএজেন্ট",1
কুরআন পবিত্র এ কথাটা কি আপনার মুখে আসেনা,0
কিরে কাপুরুষের যমুনা টিভি তোদের বাপরে কিছু তথ্য দিতেছে বের্থসরকার লুট পাট কারি সরকার তরা সরকারের আরেক দালাল হাসিনা সরকার আবার ১৯৭৪ এর দুর বিক্ষো চালাছে যেমনটা চালিয়েছিলো তার বাবা,1
"এরকম কুলাঙ্গার সন্তানকে ত্যাজ্যপুত্র করা পিতামাতার প্রধান কাজ, শুধু নেত্রকোনা নয় বাংলাদেশের যেকোনো জায়গায় এরকম অবাধ্য সন্তানদের কে আইনের আওতায় এনে কঠিন বিচার করতে হবে",2
আল্লাহ তুমি বিচার করো এদের দ্রুত,0
সঠিক কাজ হয়েছেশিক্ষা প্রতিষ্ঠান ধর্ম পালনের জায়গা নাএখানে শিক্ষা ও ভবিষ্যৎ গড়ার লক্ষ্যে আসেবাংলাদেশের কোন হাইস্কুলে বোরকা পড়ার বিধান আছে?,2
ওদের কে তিন বেলা বাইনাদে গাজা খিলাও,1
"ও শালা দালালের বাচ্ছা দালাল জঙ্গি বলিশ কেন ওরা মোজাহিদ, পাশির পর আল্লাহ যেন উনাদের জান্নাতুল ফেরদাউস দান করেন আমীন",1
বিএনপি নষ্টের মুল,2
মার্কেট এর লোকেরা অনেক খারাপ ওরা শিক্ষাএীর সাথে আন্দোলন শুুরু করে দিয়েছে,1
"রাজনীতি হল মিথ্যাচার করা,তুমি মিথ্যা বলতে পারলেই রাজনীতি করতে পারবা",0
"আল্লাহ তুমি রহমত করো,,সকল মুসলিম ভাই বোন দের,,",0
"আমার গর্ব হয় আমার দেশকে নিয়ে, দেশের মেয়েদের কে নিয়ে, যারা হিজাব ও খুলবেনা, পড়তে ও যাবে না",0
ভারতে নগ্নতাকে স্বীকৃতি দেওয়া হয় কিন্তু হিজাব পরলেই দোষ হয়ে যায়ব্যভিচারে লিপ্ত দেশের কাছ থেকে এর চেয়ে বেশি কিছু আশা করা যায় না,1
দালাল মিডিয়া আল্লাহর রাসুলের দুসমন,1
এটা মানুষ না আওয়ামীলীগ এটা একটা কুকুর মারা গেছে,1
মিথ্যা কথা আর কত বলবে,0
এরা খারাপ কাজের সময় পর্দা করে,1
"ইকবাল তো মুসুলমান, এখন তার কি বিচার হবে? মুমিনরা কি বলেন?",0
"দালাল মিডিয়া, তোদের বিচারও হবে",1
জেলে যে লেখক মরল তার বিচার করবে কে???,0
স্বরাষ্ট্রমন্ত্রীর পদত্যাগ চাই,0
"প্রত্যেকের নিজ নিজ ধর্ম পালনের স্বাধীনতা রয়েছে, তাই প্রত্যেক মুসলিমার হিজাব পড়ার স্বাধূনতা রয়েছে",0
এরকম হলে তো অনেক জাতি স্বাধীন হতো না প্রায় সব দেশেই ফেরাউন রাজত্ব করত বরং বলুন সত্যের পক্ষে থাকুন,0
শুধু ইকবাল হোসেন কে গ্রেপ্তার করে উপযুক্ত শাস্তি দিলেই হবে না বাংলাদেশের সমস্ত হিন্দু সম্প্রদায় যত ক্ষয়ক্ষতি হয়েছে সব পূরণ করতে হবে,0
এই সরকারের কাছে আর কি আশা করা যায়,0
বিএনপির আমলে আগে কত সুন্দর হাজার হাজার মানুষ লাইন দরে ভোট দিত দেখতাম কত সুন্দর ছিল সেই দিন গুলো,0
"ভারতে জন্মগ্রহণ করি নি বলে নিজেকে ভাগ্যবতী মনে করছি, আলহামদুলিল্লাহ যারা মুসলিম উম্মাহর বিরুদ্ধে ষড়যন্ত্র করছে, তারা অচিরেই ধ্বংস হবে, ইনশাআল্লাহ",2
"মহান আল্লাহর আইন বড়, নাকি,বাল কোট ছাল কোটের আইন বড়.ধম্যীয় স্বাধীনতা বন্দ করার অধিকার কে দিয়েছে. আল্লাহ এমনটা না করোক ,যে ,যারা কোরআইনের আইন বন্দ করে তাদের মুখের যবান বন্দ দেন",1
হল বন্ধ হলে মার্কেট গুলি ও বন্ধ করে দেনআইন সবাইর জন্য সমানআর গাওছিয়া নিউমার্কেট নুরজাহান মার্কেটেরমালিক রা জীবনে অনেক টাকা কামাইয়েছে,2
তারে সাংবাদিকের চাকরি দিছে কে বাবার নাম গুলো মুখে নিতে পারছ না হালা তুই বড় দালাল,1
হিন্দুত্তবাদীদের দালাল মিডিয়া কোরান অবমাননার নিওজ করেনা,1
চাঁদাবাজি করছেনি গরম ডিম চারটা করে ভইরা দাও ফোন দিয়া,2
ভাই ওরা ডাকাতের থেকেও ভয়াবহ,1
বাংলাদেশের মুসলিম মেয়েরা যেই ভাবে নেংটা হয়েটিকটক বা হাটা চলা করে তাদের শিক্ষা নেয়া উচিত,1
হিজাব পড়া নারীর অধিকার ভারতে যা হয়েছে তা আসলেই অন্যায় হয়েছে,0
ব্যাবসায়ীরা মিথ্যা কথা বলতাছে,1
"হল বন্ধ করার আগে নিউমার্কেট বন্ধ করা উচিৎ,,",2
হল বন্ধ করার আগে নিউ মার্কেট বন্ধ করা হোক ৫ই মে পর্যন্ত...,2
তাকে জীবন্ত কবর দেওয়া উচিত ছিল,2
আললাহ তোদের উপর গজব ফালাবে......,2
সহিংসতা কেন করা হল? কোরাআন অবমাননাকরারির বিচার চাই,0
কুরআন অবমাননার বিচার হবে কি কাউয়া,1
আল্লাহ কাফেরদের ধ্বংস করুন,2
সবাই তো পুলিকে গালি দিয়েছেন পুলিশ তো সুন্দর করে বলেছে না শুনলে কার কি,0
"তাহলে তোদের যে ২ কোটি হিন্দু বাংলাদেশে আছে ওদের নিয়ে যা আর নিয়ে গেলেও ওদের বল বাংলাদেশে প্রতি বছর স্কুল, কলেজ আর ইউনিভার্সিটিতে ওরা যে সরস্বতী পুজা করে সেটা যাতে না করে কারন তরে মতে তো শিক্ষা প্রতিষ্ঠানে ধর্মীয় পোশাক নিষিদ্ধ সেখানে ওরাতো পুরা ধর্ম পালন করছে",2
এরাতো ভিক্ষা করে না এরা করে চাদা বাজি টাকা না দিলে গায়ে হাত তুলে এদের কঠোর শাস্তির দাবি করছি,2
খবর বক্তা ধর্ষিতা হলে বুঝতেন ধর্ষণের জ্বালা কাকে বলে,0
বা কি অসাধারণ পতিবা,1
"সবার প্রতি সম্পূর্ণ সম্মান রেখেই বলছি, সারা বিশ্বের বর্তমানে বর্তমান ধর্ম গুলোর মধ্যে ইসলাম অন্যতম ধর্ম কিছু হলেই ওই কাফেরকে কাফেরদের জবাই করে দেও এই যে জবাই করে দেও কাউকে মেরে ফেলা এটা কি ইসলাম অনুমোদন দেয়? আপনার চোখে কেউ খারাপ, তাকে মেরে ফেলো এটা কি ইসলাম বলে? কোন বিজ্ঞ ব্যাক্তি জানলে জানাবেন",0
ছাত্ররা বেশি বাড়া বাড়ি করিতেছে আসলে এরা ছাত্র নামে সন্ত্রাস এই কিছু খারাপ ছাত্রদের কারনেই ভাল ছাত্রদের বদনাম ছাত্রদের রাজনীতি কি এরা তা কিছুই বুঝেনা এরা চায় সাধারন ছাত্রদের দিয়ে সমস্যা সৃষ্টি করে ব্যবসায়ীদের নিকট থেকে চাদা আদায় করতে এরা ককটেল ভোম ফাটায় এ ভোম কোথা থেকে পেল এরা আর পুলিশ চেয়ে চেয়ে দেখে এ সমস্যার সমাধান সরকার 2দিন হল কিছুই করিতেছেন এখানে দুই দোকানের লোকেদের সমস্যা হইলে দোকান মালিক সমিতি আছে তারাই সমাধান করিতে পারত এ খানে ছাত্ররা আসবে কেন,1
অপেক্ষা কর সময় আসতে বেশি দেরি লাগবে না সালা তুই কোথায় পালাস সেই টা আগে দেখব হালার পুত,2
অকে জিন্দা পুতে ফেলা উচিৎ,2
মিথ্যা প্রচার করছ কে.....?,0
বাংলাদেশে হিন্দুদের নির্যাতন নিয়ে কোন সালাদের কথা বলতে দেখি না,1
"ওর একমাত্র বিচার শরিল থেকে মাথা বিচ্ছিন্ন করে দেওয়া, এর সঠিক বিচার যদি না হয় বাংলাদেশের মুসলমানরা ঘরে বসে থাকবে না",2
কথিত অভিযোগ বলেন কেন? সব জায়গায় হলুদ সাংবাদিকতাকতকাল আর নিজেদের সত্তা বিলীন করে সরকারের পা চাটবেন,1
আল হামদুলিল্লাহ্...প্রিয় ভিউয়ার্স আপনাদের ভালবাসায় ইসলামিক চ্যানেলটি এগিয়ে যাচ্ছেআপনাদের একান্ত সাপোর্ট ও আল্লাহর রহমত নিয়ে অনেক দূর এগিয়ে যাবো ইনশা আল্লাহ্,0
কিছু মানুষ বলেছেন হিন্দু মুসলিম কেউ করিনি তিতিয় জন করছে তাহলে পবিত্র কুরআন শরীফ টা যে রাকছে তখন হিন্দু রা কোথায় ছিলেন আর থানা থেকে ওসি এসে কুরআন শরীফ টা হেফাজত করল এর আগে কি হিন্দু রা সরায়তে পারলো না,1
ছাত্র ভাই দের ধন্যবাদ প্রতিবাদ করার জন্য আমি নিজেও প্রমাণ নিউ মার্কেট ও গুলিস্তানে ১০০ টাকার টি শার্ট চাওয়া হয় ১০০০ টাকা ৩০০ টাকা দাম করলেই গালা গালি করে আর পাশের দোকান ওলারা বলে ভাই ২০০ টাকা কম দেন নিয়ে জান আর না নিলে বের হয়তে দেয় না,0
বি এন পি চারা আর কার দুশ দেবে হালা বাটপার,1
কার কাছে বিচার চাবেন??????,0
উদ্ধার করলেন আমাদেরকে সংবাদ প্রকাশ করে যেই দিন সংবাদ প্রকাশ করার স্বাধীনতা পাবেন সেই দিনই প্রকাশ করবেন এখন তো আমাদের স্বাধীন বাংলাদেশ এর সংবাদ মিডিয়াগুলোও সংবাদ প্রকাশ করার রাইট হারিয়েছে,0
জুলাই বিক্রির করার খলনায়ক,1
ব্যবসায়ীদেরকে শিক্ষা দেওয়া উচিত কারন তাদের আচারণ খুব খারাপ,2
বাজে সাংঘাতিক এ্যা এ্যা.....,1
আল্লাহ পাক আমাদের ভাই বোন কে হেপাজত করেন,0
এমন রায় কখন সহিংসতা প্রতিরোধ করতে পারেনা বরং মুক্ত চিন্তাশিলদের কোন ধর্ম কে পুজি করে কথা না বলার আইন পাশ করা হোক,2
"পুলিশ ছাত্রদের উপর হামলা করায়,এটা কিসের বহিঃপ্রকাশ সাধারণ জনগণ খুব ভালভাবেই জানে",1
"এরা সকলে শহিদের মর্যাদা পাবে,ইনশাআল্লাহ",0
মন্ডপে কোরান পাওয়া গেছে বলছেন কেন কোরান কে অবমাননা করা হয়েছে এই টা বলেন সংবাদ সঠিক ভাবে উপস্থাপন করেন,1
পৃথিবী ধ্বংস হত্তয়ার পরে বোধহয়,0
যারা মারা যাবে তারা একই দলের লোক সরকার কি করবে,1
ওদের ধ্বংস সময়ের ব্যবহার মাত্র আল্লাহ নিশ্চয়ই জবাব দিবে,0
পতিতালয় জন্ম নেয়া ছাএলীগ,1
"মরার চিন্তা করেন,",0
যারা ঘর পুরেছে ধর্ষন করেছে মন্দির ভাঙ্গচুর করছে তাদের কি হবে,0
তুই হালা বেদ পড়ছস জীবনে বেদে কি লেখা আছে কৃষ্ণ রাধাকে বিনা বিবাহে ধর্ষণ করছে আর রাধাও সেটা উপভোগ করছে তারপর কৃষ্ণের ১৬০০০ স্ত্রি ছিল তারপর শিব তার ছেলের সাথে যুদ্ধ করে তার গলা কাটে তারপর তার স্ত্রির ভয়ে তার মাথায় হাতির মাথা লাগায় দেয় যখন ব্রাক্ষ্মা তার বউদের সামলাইতে পারে নাই তখন সে তার বউদের পাঠায় দেয় শিব আর বিষ্ণু এর কাছে যখন রাম শিকার করতে যায় তখন রাবন ভিখারির বেশ ধরে চলে আসেন সিতাকে নিতে আর রাম আইসা শুধু কান্নাকাটি করে আর তারপরে যখন যুদ্ধ করতে যায় তখন যুদ্ধে না পেরে বানরের সাহায্য নেয় তোগো ভগবান কোনখানকার ভগবান হালা মালাউনের বাচ্চারা,1
তরা তো আওয়ামিলীগের পালিত কুত্তা,1
বেয়াদবি কতবার্তা অপরাধ করলে আইনে বিচার করবে উনি একজনের কলিজা ছাড়া রাস্তায় ফেলে রাখতে হুমকি দিতে পারেন না,2
জিন্দা মাটি দিলো না কেনো,2
ওই ধর্মমন্ত্রী না ওই ধর্মমন্ত্রীর কিছুই জানেনা প্রতিবন্ধি নতুরে বিডি দেবতলা অনেক বড় মনে করে সরকারি যেতে লোকসভা আমি সব মুসলমান বিরোধী ইসলামবিরোধী সব সময় এইসব ধর্ম মন্ত্রীর লাগবোনা ধর্ম কিছুই জানে না এইগুলো খ্রিস্টান ইহুদীদের দালাল,1
রক্ত দিয়েছি রক্ত আরও দিবো তবুও নিউমার্কেটের ব্যাবসাইক দের মাথা ফাটিয়ে ছাড়বো ইনশা আল্লাহ,2
মালটা হেবি রে,1
বাংলাদেশের নিউজ চ্যানেল কি শুধু একটাই যমুনা টিভি আর বাকিগুলা কি মরে গেছে,0
এই যগ্ন কাজের জন্য এক মাত্র মহান সৃষ্টি কর্তা ছাড়া কেউ ঠিক করতে পারবে না ভগবান সহায় হোক,0
আপনি ভুল করেছেন তওবা করে ফিরে আসুন,0
"আশ্চর্য এখানে কোনো হিন্দু ভাই বা বোন কমেন্টস করলো নাতাহলে জানতে পারতাম, তারা বিষয়টি কিভাবে দেখছেতবে মেয়েটি যা বলেছে তা খুবি পজেটিভ বলেছেনআন্দোলনকারী ছেলেরা উগ্রবাদী মনে হচ্ছে",1
এটা গুজব নয় এইটা সত্যি সত্যিই ঘটেছে,1
এইসব সন্ত্রাসীদের অতি দ্রুত গ্ৰেফতার করে দৃষ্টান্তমূলক শাস্তির দাবি জানাই,2
বাংলাদেশের নিউজ দেখলেই আমি খুশি হয়ে যাই,0
এরকম আন্দোলন করলে অবৈধ হজরত তাহাজ্জুদি হাসিনা ক্ষমতা ছেড়ে ভারতে পালিয়ে যেত!,1
গাজা খেয়েছেন নাকি? এমন ভিত্তিহীন রিপোর্ট বানানো থেকে বিরত থাকুন,1
"এগুলো হেলমেট গুলো কি ভারতীয় হিন্দুদের এজেন্ট,যে ঈদে ব্যবসায়ীদের অর্থনৈতিক ক্ষতি করার পরিকল্পনাসরকার সব জানে,সে জন্য পুলিশ আসতে দেরি করছেআগে হিন্দুদের পিছনে লাগছে, এখন মুসলিমদেরঢাকা কলেজ বাহানা মাত্রসঠিক তদন্ত হলে হেলমেটের আসল রহস্য বের হবেমাম্মু তোমার কোন ক্ষমা নেই",1
বিক্ষোভ থেকে সংঘর্ষে শিক্ষার্থীরা জড়ালো? আর অপর পক্ষ? হলুদ গণমাধ্যম ধিক্কার,1
বাহ! চুদির ভাই বাহ! দালালি করতে করতে তো তোরা উচ্চ লেভেলে পৌছাইয়া গেসছ,1
তামিম ইকবাল নোংরা রাজনীতি সাথে হাত মিলিয়ে নিলেন,1
হিজাবের বিপক্ষে যাদের অবস্থান তারা নোংরা জঙ্গি,1
ভাই সিসিটিভি তারিখ একবার 13 তারিখ একবার 10 তারিখ মানে কি?,0
আল্লাহ এই কুত্তালিগ দের বিচার করবেন,1
করেনায় এখনো শিক্ষা হয় নাই জানোয়ারদের,1
এই শালা অপূর্ব পাল কোন চ্যাটের বাল ইসলাম নিয়ে কটাক্ষ করার সাহস পায় কোথায় এর সর্বোচ্চ শাস্তি দাবি করছি,2
ভারতের দালাল আবার আইনের আওতায় আনবে,1
বিচারপতিরা কি উলংগ হয়ে বিচার করে,1
আহা কি সুন্দর কথা হিন্দু মেয়েরা বলছে মুসলিম রা হিজাব পরলে ওরা গেরুয়া পরবে তো পরনা তোদের বাধা দিছে কে তোদের ধর্মে তো মুসলিম রা হাগু করতেও যায় না বাধা তো অনেক দুর তোরাই তো মুসলিমদের পেছনে পাদের গন্ধ শুকতে যাস,1
প্রিয়াঙ্কা গান্ধী কে ধন্যবাদ তার কথা গুলো যৌক্তীক,0
এমন নেতা অচিরেই ধ্বংস হোক,2
ভারতের মোদি বিজেপি আর বাংলাদেশের জামায়তহেফাজত ধর্মকে নিজের স্বার্থে অপব্যবহার করছেভারতের মুসলিম বোনদের অধিকার ফিরিয়ে দেওয়া হোক,0
"মুসলমানদের উপর যে পুলিশের হামলা হয়েছে,সাত জন শহীদ হয়েছে সেদিকে খেয়াল নাই হিন্দুদের নিয়ে যতো মাথা ব্যথা",1
প্রথম আলো বাংলাদেশের সার্বভৌমত্বের জন্য চরম হুমকি,0
বজ্রপাতের সময় প্রয়োজন ছাড়া বাইরে নয় আর বীর্যপাতের সময় প্রয়োজন ছাড়া ভেতরে নয়,0
যে দেশে ধর্ষন আশামির মৃত্যু দন্ড নাই সেই দেশে আবার শান্তি,2
মাদারচোদ বাচ্চা কি করে কুপিয়ে মারা হোক,2
তবুও মাগির ড্রেস চেঞ্জ করবে না এই বেশ্যা গুলা সবই নষ্ট করলো,1
ভোট চোদাইতে আসছে তোদের আবার ভোট কিসের তোদের দরকার পাকিস্তান ঐখানে চলে যা ইচ্ছামতো সামনে পিছনে সিল মেরে দিবে খানকি কোথাকার,2
যেকোন ধর্ম গ্রন্থকে আবমাননার শাস্তির আইন করা হোক,2
খানিকর পোলারে ডিম থেরাপি দিলেই সব বের হবে,2
যারা পার্বত্য অঞ্চলকে অশান্তি করতেছে তাদের সর্ব উচ্চ শাস্তি মৃত্যু দন্ড চাই দেশের বৃহত্তর স্বার্থে,2
কুলাঙ্গার কে আইনের আওতায় আনা হোক,2
আওয়ামী লীগ চোর,1
"ভিন্ন ধর্মাবলম্বীদের সাথে কি ধরনেরআচরণ করতে হবে, তা পরিপূর্ণ ভাবেশুধু ইসলামই শিক্ষা দিয়েছে যা অন্যন্যাধর্ম এতোটা নিরপেক্ষ ভাবে শিক্ষা দেয়না",1
শাপলা চত্বরে হাজার কোরান পুরিয়ে ফেল ছিলো তখন কোই ছিলো এইসব আজ আপগানে মজিদে বোমা মেরে ৩০ জন্য মারা গিয়েছে গত সাপ্তাহে ১০০ জন্য তাদের জন্য তোমার মন কাদে না আসলে ধর্ম টা মানুষ মাথা নষ্ট করে দিয়ে ছে বুঝের কথা বুকা চুদা হয়ে যাই,0
ধন্যবাদ আমার বুন মুসকান কেইসলাম কে কেউ চেপে রাখতে পারে না যদি কেউ চেপে রাখতে চায় তবে আগুনের মতো ফুতকার দিয়ে উঠবে,0
"এই দেশে এর থেকে ভালো কিছু আশা করাটাই তো বোকার স্বর্গে বাস করা কারণ মানুষ যখন মানুষ না থাকে তখন এমন হবার কথা দেশে না আছে গণতন্ত্র না আছে জনগণ সব গুলা গাধা আর গাধার পিঠে ঝুলা চলছে, চলতে থাকবে",0
আরেক বার দলে মনে হয় পঙ্গু করে দিবে হারাম জাদারে,2
আললা তুমি তার বিচার কর,2
প্রিয়াংকা গান্ধী থেকে বাংলাদেশের কিছু মানুষদের শিক্ষা নেয়া উচিত,0
দেশে বি এন পি আছে না কি গুজব,0
"কোথায় সেই মানবাধিকার কর্মীরা যারা কয়েকদিন আগে মানবাধিকারের বুলি উড়িয়ে ছিলো, জাতি তাদের দেখতে চায়",0
স্যালুট প্রিয় দ্বীনি বোন,0
"পিঠে বস্তা বাইধা নামিস শাপলা জাতীয় প্রতীক জনগণের প্রতীক ছিনতাই করতে চাইলে, জনগণ কিন্তু আংগুল চুষবে না বুঝবি কত ধানে কত চাল!",2
ভাই এটাই বা়ংলাদেশ,0
প্রতিবাদী নারীস্যালুট আপু,0
সাবেক সন্ত্রাসী রা ছাত্রদল এখনকার সন্ত্রাসীদের ছাত্রলীগ হাতে মার খাচ্ছে ওরা ওরা পোন্দাপুন্দি করুক এখানে জনগনের কিছু আসে যায় না,1
তুই মরে যা অভিশাপ দিলাম,2
ময়মনসিংহ জেলার ফুলবাড়িয়া উপজেলা নির্বাচনে কত মানুষ মারা যাবে আল্লাহই জানে আমাদের ১ নং নাওগাও ইউনিয়ন খুব বেশি ঝুঁকিপূর্ণ,0
আরে তরা তো সবাই কাফের তরা,1
মুসলিম মেয়েরা ভারতের ভাড়াটিয়া নয় তারা ভারতের নাগরিক হিন্দু মেয়েদের শাখা সিঁধুর পড়তে পারলে মুসলিম মেয়েরা ভদ্র ও শালিন পোশাক হিজাব কেন পড়তে পারবেনা? তবে কি ভারতে আবারও 3947 আসন্ন বা ভারত ভাগ হতে চলেছে?40 কোটি ভারতীয় মুসলিমদের জন্য অবশ্যই এক তৃতীয়াংশ ভূমি মুসলিমদের জন্য বরাদ্য করতে হবে অন্যথায় ৬৫টি মুসলিম রাষ্ট্রসহ বিশ্বের কোথাও সমকামী উগ্র জঙ্গি ও কসাই মোদির ভারত আশ্রয় পাবেনা!,1
"নিউজটা দেওয়ার জন্য যমুনা চেনেল কে ধন্যবাদ জানাই,,",0
আমাদের লন্ডনের মত জুম্মার দিন মসজিদে পুলিশ মোতায়েন করে ইমামদেরকে বলা হোক যেন ওয়াজ করেন খুতবা সব কিছু সিমীত ভাবে করেন কোন উস্কানি দেওয়ার কোন প্রোজন নেই,2
গাজওয়াতুল হিন্দে আমরাই জয়ী হবো ভারতকে দ্বিখণ্ডিত করার সাহস ক্ষমতা সব বাংলার মুসলিমদের বুকে আছে তোদের মত মালাউন হিন্দুদের গোড়াসহ উগড়ে দেয়া হবে আর তোদের পূর্বপুরুষ আওয়ামী মুসরিক লীগকে আগামী দশকের মধ্যেই ধ্বংস করা হবে বাংলাদেশ নামের কোন দেশ থাকবে না অবিভক্ত ইসলামিক বাংলা গঠিত হবে পশ্চিমবঙ্গে ইসলামী আগ্রাসন জয়ী হবে তারপর তোদের মত মালুদের বিচি কাটা হবে,1
তোমরা হাতিয়ার ছাড়া বের হবেনা প্রত্যেক ছাত্র ছাত্রী দের হাতে লাটি থাকতে হবে নিজেকে রক্ষার জন্য হলেও,0
গালি দিছে তাই কি হইছে বালের খেলোয়ারকে,1
"সকাল ৭টা ৫০মিনিটে যদি আপনারা এই ফুটেজ পেয়ে থাকেন,,,তাহলে দুপুর ১টা বাজে প্রচার করলেন কেনো?",0
শালাগে পাছায় গরম ডিম দেওয়া হোক,2
ভোট চোর আওয়ামিলীগ,1
নাটক্কির পলার পা দুইটা কেটে ফেল ভাই,2
"গনতান্ত্রিক দেশে যার যেভাবে ইচ্ছে সে সেভাবে পোশাক পড়বে, জোর করে তো স্বাধীনতা হরণ করা যাবে না! তাইনা",0
বুলডোজার মার চুদির ভাইগরে,2
শেখ হাসিনা দেশের উন্নয়ন করছেন বলে কোরআনের সাথে তামাশা এদেশের বেআক্কল লোকটিও সইবেনা মন্দিরে যদি সিসি টিভি লাগানো রয়েছিল তবে আসল ঘটনাকারী সনাক্ত করতে নয় ছয় লাগে এই ঘটনা কোন ইসলামি দলের নয় এটা সারা মুসলিম জাহানের সাথে সম্প্রীক্ত এখানে রাজনীতি করার কিছু নয় যে করেছে তাকে গ্রেফতার করা মাত্র কয়েক ঘন্টার ব্যায়াপার তা না পারলে ডিজিটাল ডিজিটাল জপে মুখে ফেনা তুলার কি দরকার,0
ভাইটির পেটে আসতেছে মাথায় আসতেছে না কি লজিকরেভাই,1
হিন্দুরা করেছে তাই সময় টিভি এটা কে গুজব বলতেছেসরাসরি লাইভ দেখে ও সময় টিভি কেন এই ঘটনাকে গুজব বলল আমি তার নিন্দা জানাই,1
আল্লাহ তায়ালা জালেম সরকার থেকে দেশকে হেফাজত করুন,0
.দাদু এখন মনে তোমার জালা,0
ওদের কপাল ভাল ওরা ভারতের বাসিন্দা তাছাড়া,1
"এতো গজবের পরও শিক্ষা হচ্ছে না মানুষের,,,,,",0
ওনারদের ও একদিন হিসাবে আসতে হবেকুরআন কে অবমাননার কোনো গুরুত্ব যাদের কাছে নাই তাদের বিচার হবে অচিরেই ইনস্আললাহ,0
নিরপেক্ষ নিউজ না করায় আন সাক্রাইব করে দিলাম আপনারা ও দেন,0
ওর ভাই বললনা যে আপনি ওরে নাস্তা খাওয়াইয়ায় যেকোনো কাজ করে নিতে পারবেনতাছাড়া ও নাকি মানসিক রোগী তো ও কেনো মন্দিরে কুরআন রাখবেনিচ্শয় ওকে ব্যবহার করছে আঃ লীগ,1
আমরা মিডিয়ার কাছে সব সময় আশা করি সত্য টা জানার জন্য,0
ভারত শুধু বাংলাদেশের শত্রু নয় প্রতিটি সভ্য ও স্বাধীন মানুষের জন্য ক্ষতিকর রাষ্ট্র... নিজ নিজ অবস্থান থেকে ভারতে পণ্য বয়কট করুন এবং ভারতীয় দালালদের কঠোর হস্তে দমন করুন,2
ওরা দুই ভাই বিএনপি করে,0
পুলিশ বলে কি মান সম্মান নেই জনসমক্ষে চড় মারা উচিত হয়নি,0
মুমিন মৃত্যুকে কখনো ভয় পায়না,0
দোকান জ্বালিয়ে দেওয়া হক পুলিশকে গাড়িতে আগুন দিয়ে পুলিশ সহ পোড়ানো হক,2
"দালাল মিডিয়া বলতেছে, ধর্ম অবমাননা হয়েছে এমন খবর ছড়িয়ে পরলে......... কুরআনকে মূর্তির পায়ের উপরে রাখছে এর ছবি ভিডিও সারা পৃথিবীর মানুষ দেখলো, আর তোমরা কথাটা উপস্থাপন করতেছো কিভাবে? কার ভয়ে, কিসের ভয়ে, সঠিক টা বলতে না পারলে সাংবাদিক হয়েছো কেনো? দালালি আর কতো দিন? মনে রাখবা রাত যত গভীর হয় সূর্যোদয় ততো নিকটে",1
মিথ্যা কথা বলে বলে আর কতদিন থাকবেন সরকার পতন হলে বুঝতে পারবেন জনগণ কতটা খুব আপনাদের ওপর প্লিজ সহিংসতা আর বাড়াবেন না,0
এদেশে উপযুক্ত বিচার ব্যবস্হা আছে ২১ বছর বয়সেও একটা সুষ্ঠ বিচার দেখিনিআমারা বিদ্বেষ চাই না সবাই চাই উপযুক্ত বিচার তার মানে এই নয় কয়দিন পরিবেশ উত্তাল থাকবে তার পর সব ডাকাঁ পড়ে যাবে. ইনসাফ চাই.,0
যখন কেউ আল্লাহর উপর ভরসা করে তখন তাকে রক্ষার জন্য আল্লাহই যথেষ্ট,0
মত প্রকাশের স্বাধীনতার নামে ইসলামবিরোধী কর্মকান্ড যারা করে তাদের সঠিক বিচার চাই,0
তৌহিদী মুসলিম জনতা ঐক্যবদ্ধ হয়ে নিজের হাতে পাথর মেরে কুলাঙ্গারের বাচ্চার শাস্তির দাবিতে কর্মসূচি দিতে হবে,2
"সেনা জওয়ানরা এহন অফিসারগো ধন চোষে, আর অফিসাররা বাইঞ্চদগো সেইফ এক্সিট দেয় চমৎকার!",1
শাস্তি কঠোর থেকে কঠোর শাস্তি হওয়া উচিত আরেকজন কুলাঙ্গার এরকমভাবে করার সাহস না পায়,2
"অসাধু ব্যাবসায়ীদের উচিত শিক্ষা দিতে হবে, আমাদের সবার উচিত এগিয়ে আসা",2
যারা এই পাগল ছাগলদের ইন্টারভিউ নিচ্ছে তারাও একটা গাঞ্জা খোড়,1
"বুঝলাম না, মিডিয়ার এতো চুলকানি কেন ভাই???",1
এর মুখে কেউ বোতল মারো,2
"কোন বিচারের প্রয়োজন নেই তোরা যে যা পারিস কর,,,,তোদের খেলা যেখানে শেষ আল্লাহর খেলা সেখানে শুরু,,,,,মনে রাখিস আল্লাহর মাইর দুনিয়ার বাইর",0
সুন্দর দাবি,0
বাংলাদেশের ব্যবসায়ীরা যে কতোটা ধোঁয়া তুলসী পাতা সেটা সাধারণ জনগণ ভালোই জানে!!ছাত্ররা অহেতুক রাস্তায় নামে না!! তবে তোমরা কেমন মুসলমান?? রমজানের পবিত্রতা রক্ষা না করে মারামারি হানাহানি করতেছো??,0
